episode,frames,left_err_mean,left_err_max,left_soft_frames,left_hard_frames,left_contact_frames,left_max_penetration_mm,right_err_mean,right_err_max,right_soft_frames,right_hard_frames,right_contact_frames,right_max_penetration_mm
229,200,0.08917049034949945,0.7683943024850505,115,55,9,0.05,0.09820790155940791,0.7312067376281047,159,60,0,0.0
230,223,0.08554499850762085,0.7883613078995935,115,49,5,0.01,0.0928177921467699,0.6717133892364837,152,54,0,0.0
231,204,0.09407690360472463,0.7780209527003509,123,50,0,0.0,0.10294525771115644,0.7333066133937516,147,68,0,0.0
232,203,0.09020911080509805,0.8171320052410627,116,53,13,0.08,0.10582677715634142,0.779965844090933,149,54,0,0.0
233,200,0.09347831143289827,0.7838703140578713,117,56,3,0.01,0.09946027219147804,0.641832676547754,158,52,0,0.0
234,195,0.099614305128602,0.6960874931764823,130,59,1,0.0,0.10756765738465594,0.7755587434328106,149,55,0,0.0
235,197,0.104489548027442,0.8044008059129346,117,67,2,0.01,0.11929587505301482,0.8420361954088382,163,66,0,0.0
236,241,0.07978489031879155,0.8496999142208104,107,66,4,0.03,0.09309812169485444,0.7696564508136323,164,57,0,0.0
237,201,0.09053514685127614,0.7453978700596444,113,54,6,0.1,0.11149972138459051,0.8346169845338267,164,59,0,0.0
238,209,0.08812625575417204,0.8108422913528401,120,55,9,0.03,0.1040725621705926,0.6709347994036037,163,57,0,0.0
239,186,0.08456287828599048,0.6641306279736308,109,42,6,0.03,0.12217971659227553,0.8419817954403365,150,67,0,0.0
240,209,0.09860183603272266,0.8629444919537469,129,49,0,0.0,0.11208098353641965,0.8174668029681942,175,54,0,0.0
241,214,0.0903898209811271,0.7642068230965371,122,58,12,0.05,0.11039423515858332,0.828283648677665,166,70,0,0.0
242,194,0.09483688956008961,0.6717591867263639,115,56,11,0.03,0.11072463414126053,0.7876518169745899,139,60,0,0.0
243,207,0.09181075575071768,0.8711477728692509,121,58,0,0.0,0.11053634838245946,0.8018155240003797,158,63,0,0.0
244,184,0.09623093419391374,0.8128891241539908,109,57,16,0.04,0.12093691815560237,0.685914993608513,155,73,0,0.0
245,197,0.09051655547220894,0.7195593899166869,107,52,0,0.0,0.11411370025553415,0.8942284303447159,139,71,0,0.0
246,231,0.09574322305629795,0.839152901905534,128,61,9,0.02,0.10959314483918448,0.779240444772842,181,80,0,0.0
247,224,0.08627612845491821,0.683245776429538,122,59,3,0.04,0.10110249487572269,0.7547480945674854,155,66,0,0.0
248,221,0.09351842745255388,0.7744366474647462,124,67,10,0.09,0.10937474898259084,0.7641704001161181,176,59,0,0.0
249,210,0.08674366055190134,0.7630505281391367,113,56,7,0.01,0.10256900069223913,0.7586338588568698,163,62,0,0.0
250,224,0.08991587758965877,0.7510973895189343,139,62,6,0.05,0.09861387544749707,0.8192233469408835,145,64,0,0.0
251,201,0.09165524921713689,0.6789365350681621,108,56,5,0.06,0.11908077757228916,0.6757044208921293,158,77,0,0.0
252,207,0.10034857773497258,0.8355191252696784,109,64,5,0.01,0.11411816067049782,0.8555962544890726,153,81,0,0.0
253,235,0.08724879375679878,0.8358746767990275,122,70,9,0.09,0.09739351890068765,0.8327449906914521,167,58,0,0.0
254,213,0.09322466422735395,0.7132701691690898,118,64,12,0.07,0.10248631070810425,0.7619140981805231,159,64,0,0.0
255,198,0.0905219388866787,0.7952214550241508,114,53,0,0.0,0.11558345534185775,0.7830888197267301,157,70,0,0.0
256,218,0.089049093937144,0.6419077147754936,131,56,0,0.0,0.10405832078966688,0.8126440694352406,165,59,0,0.0
257,202,0.10341500328906567,0.77868959513759,141,71,0,0.0,0.11166247508783375,0.8044432147298531,155,77,0,0.0
258,203,0.09202073158298803,0.6791666964772334,112,59,3,0.01,0.10971558716360937,0.7480018313904311,148,64,0,0.0
259,236,0.10198208526219858,0.6483583674571247,157,89,11,0.04,0.11136538856248424,0.8093250258029586,187,88,0,0.0
260,238,0.07383367477438192,0.5526692757823154,155,47,7,0.08,0.07228805123586018,0.4750340299769205,135,26,0,0.0
261,240,0.07290133886610677,0.5229115438924358,130,42,0,0.0,0.08534472838041514,0.44322123045540485,180,31,0,0.0
262,249,0.053811061874180686,0.7020032069819048,91,32,0,0.0,0.06677145263017231,0.5045324099725585,141,51,0,0.0
263,234,0.08678753386972125,0.558806898687493,162,67,0,0.0,0.08189443938215354,0.47879235293804207,151,61,0,0.0
264,245,0.06165736007426002,0.5802953410431331,107,35,0,0.0,0.08032108763245761,0.7511547040809521,157,31,0,0.0
265,244,0.07743297783125473,0.5908898154491606,168,61,0,0.0,0.07640592331743726,0.5972914888545552,164,42,0,0.0
266,219,0.07485887611595478,0.654519743489363,112,47,0,0.0,0.07153329130690303,0.554618498816539,140,27,0,0.0
267,254,0.07970893349398135,0.6497678266017977,142,56,0,0.0,0.07363507663105655,0.6605949937039662,156,44,0,0.0
268,243,0.06134768696652642,0.5554512956593955,95,35,2,0.0,0.06913773051486465,0.6230290148732821,130,44,0,0.0
269,247,0.08102206762930106,0.6644386976859602,151,59,1,0.0,0.08273809186552103,0.5699276072716748,162,50,0,0.0
270,248,0.08213327288021842,0.6350702019338401,167,64,23,0.09,0.08788212313074881,0.5838544582378395,177,57,0,0.0
271,237,0.07119726196389888,0.6666229544706024,125,40,13,0.07,0.0838583132939278,0.6061239720481482,149,50,0,0.0
272,226,0.07319288708708148,0.6555128087755887,119,51,5,0.07,0.09374625546860205,0.6125596700422126,159,73,0,0.0
273,238,0.07683448059755445,0.5686865663684273,121,51,0,0.0,0.07786720146649408,0.5393753521027365,135,49,0,0.0
274,211,0.08065246867775344,0.6763486349462962,121,58,0,0.0,0.08506603056794095,0.5641510590842441,168,47,0,0.0
275,219,0.07055535635305057,0.5636497782005683,98,37,0,0.0,0.07763430224895827,0.6177235385068687,133,31,0,0.0
276,218,0.0869178695676555,0.6538923415593066,145,64,3,0.01,0.08073940667247836,0.5408127034061592,145,48,0,0.0
277,217,0.06963793572455819,0.5667300777416157,121,41,0,0.0,0.07175175025976123,0.6240289765935467,121,27,0,0.0
278,213,0.07822683251046611,0.570921395048775,126,41,0,0.0,0.08821777814221453,0.6276329877444737,143,51,0,0.0
279,236,0.07726359773403377,0.5840636998524014,129,70,0,0.0,0.0875820547127731,0.5448647109528745,160,62,0,0.0
280,225,0.07189406674852684,0.5825420018860941,107,41,0,0.0,0.07587705508523565,0.5960133408850345,147,40,0,0.0
281,228,0.06761524120643889,0.5577760707354247,110,46,0,0.0,0.0834059761475398,0.696549458213379,138,62,0,0.0
282,209,0.06783988576444211,0.678319389297041,94,38,5,0.06,0.07985578457366233,0.5805406402469274,124,51,0,0.0
283,217,0.06054224805294357,0.5974553092939896,84,37,0,0.0,0.08014007925763332,0.5754443627080978,121,40,0,0.0
284,222,0.06469043876794286,0.5971716616003406,97,32,0,0.0,0.08096700764328946,0.6213335618890969,137,43,0,0.0
285,233,0.07119958283306979,0.5613557238961735,121,46,12,0.1,0.07613266880610768,0.6434967134781528,136,53,0,0.0
286,225,0.06406691953307081,0.6560673517172355,123,31,8,0.11,0.07383385814758688,0.5395209356949906,128,47,0,0.0
287,250,0.07501662336149133,0.6296074119306739,146,60,23,0.08,0.08191878437554169,0.5491466634621938,165,54,0,0.0
288,244,0.06724489665021155,0.5027208346941832,143,49,0,0.0,0.07797263357379833,0.5313481949336674,155,55,0,0.0
289,199,0.08192644295434974,0.6669764835051718,124,55,0,0.0,0.07565204254828259,0.519178126472192,126,38,0,0.0
290,221,0.05986684697161486,0.6055423364698591,105,32,0,0.0,0.07065239717598894,0.5845661256111441,137,29,0,0.0
291,250,0.07240365733808785,0.5271490068610275,136,52,0,0.0,0.08096580043648346,0.6428757780441321,171,65,0,0.0
292,244,0.055326495816031905,0.5259902839188249,94,29,10,0.06,0.07445642459430829,0.5163596824376491,152,47,0,0.0
293,221,0.06827844365937001,0.5912662257536528,123,45,0,0.0,0.08328841516302846,0.5578997908757579,139,62,0,0.0
294,226,0.07910200030933122,0.6155852302269071,138,66,0,0.0,0.08293378627309314,0.5045061867973536,144,58,0,0.0
295,235,0.0790118669816036,0.5316423530734566,139,61,0,0.0,0.07541920749239457,0.5183506397227239,131,44,0,0.0
296,267,0.07499296466979055,0.5387988069224068,181,61,0,0.0,0.07085921439530883,0.5650116267747554,156,48,0,0.0
297,225,0.06413714081924768,0.8975232624411432,99,38,14,0.12,0.07400625755435931,0.5681304695796131,117,41,0,0.0
298,245,0.088245839706541,0.5962624638549836,179,82,6,0.09,0.08027375038017862,0.4972992356164996,156,52,0,0.0
299,235,0.08122682997045738,0.5732295068845247,165,81,0,0.0,0.07520845868258254,0.5543925062219618,143,41,0,0.0
300,225,0.07269222693149456,0.4945506475111901,147,42,0,0.0,0.07788330387824553,0.5225605039478671,141,42,0,0.0
301,271,0.06466113268154688,0.5251176125629891,169,46,0,0.0,0.06236668165746124,0.5466941110077956,118,41,0,0.0
302,243,0.06395891453306718,0.49302883875961645,134,37,0,0.0,0.07270251019166594,0.45717969628249266,133,38,0,0.0
303,216,0.0848906395899611,0.5778477010237764,154,81,0,0.0,0.08396733963321405,0.5338290702884843,130,44,0,0.0
304,221,0.0894386577029417,0.5770700446411579,161,73,0,0.0,0.08855895291094946,0.5705779155017568,145,52,0,0.0
305,241,0.07883681514929944,0.5323601260059688,162,69,5,0.06,0.07126666456779676,0.6131901532772821,129,52,0,0.0
306,259,0.08115155000196063,0.5621915598851774,173,65,0,0.0,0.08558045212653018,0.5939688596974748,153,67,0,0.0
307,262,0.07771854682478994,0.5284450514693956,173,65,0,0.0,0.08425631107171687,0.45990485301403927,163,50,0,0.0
308,251,0.08236225147027562,0.6360887933894714,151,51,0,0.0,0.07880340643024178,0.5507297800467711,162,49,0,0.0
309,229,0.09589711797017375,0.6387911639150795,160,74,0,0.0,0.08311197370936857,0.757685360896589,137,45,0,0.0
310,227,0.0813127011602969,0.5435904644323175,151,84,0,0.0,0.0811175409686434,0.5946146936080476,134,49,0,0.0
311,229,0.0707498989924751,0.57572460240832,126,50,0,0.0,0.0778347862796845,0.511076605296869,149,41,0,0.0
312,285,0.05704648039575618,0.5679083353851636,137,42,0,0.0,0.06947915770304992,0.5630525166511515,175,47,0,0.0
313,223,0.0795870128124804,0.6503167078716388,149,61,0,0.0,0.08031021924522881,0.5609805602902145,143,39,0,0.0
314,226,0.06414905961866077,0.6798559043266897,107,40,0,0.0,0.08009537608459265,0.5510514101219456,132,52,0,0.0
315,216,0.08206188324467098,0.6203894555515583,143,60,0,0.0,0.08408668958401777,0.46987184657710157,139,59,0,0.0
316,254,0.06804542208256618,0.5880202030850569,140,47,0,0.0,0.07098565115925547,0.6648085787591231,122,54,0,0.0
317,220,0.07539819472434123,0.5341796821708753,139,63,0,0.0,0.08395700017573465,0.9517657553804668,130,60,0,0.0
318,270,0.06869264877181458,0.5808812757423731,168,55,4,0.05,0.06874000473864003,0.5491527630658308,158,56,0,0.0
319,270,0.062440184375474224,0.6068974384251264,130,50,0,0.0,0.06446445468232795,0.45287593011545096,133,37,0,0.0
320,222,0.08234299206445642,0.6569689653893236,146,81,0,0.0,0.08683210122730929,0.5582226659852163,160,54,0,0.0
321,231,0.07411203855753769,0.7968659591140526,142,64,0,0.0,0.08306176402562063,0.5978603306134918,156,63,0,0.0
322,247,0.06480454975732776,0.6280315960320764,115,47,0,0.0,0.06876832780987897,0.661835088366855,141,59,0,0.0
323,210,0.06806311356966854,0.5980458523589789,124,44,0,0.0,0.08650264321809047,0.5543989533196336,140,49,0,0.0
324,249,0.07666639461913378,0.5732737237915716,161,65,0,0.0,0.07931339100551348,0.5431828809062711,145,51,0,0.0
325,250,0.06652332584792983,0.5750326977721463,146,47,0,0.0,0.07656392980088458,0.5997965310097816,154,49,0,0.0
326,255,0.08521622773858187,0.6159034409262569,171,94,0,0.0,0.07250205468424824,0.5751136967371409,126,56,0,0.0
327,247,0.06521955210802378,0.5748619377627131,126,43,0,0.0,0.07043664365452225,0.5039649098996976,145,39,0,0.0
328,234,0.06098483319663883,0.5526514016605554,144,35,14,0.04,0.07111826066629763,0.4902064313556957,146,41,0,0.0
329,226,0.07007284030915295,0.7217843793596561,133,58,8,0.1,0.0635354854983127,0.5980852592882893,148,37,0,0.0
330,261,0.06395787892940358,0.5840587404478153,126,50,8,0.05,0.08020567499187047,0.5659349211012988,155,64,0,0.0
331,243,0.08196459813040083,0.5765519620202237,156,79,0,0.0,0.08153179304115647,0.6444211033572977,156,59,0,0.0
332,239,0.08572690081716139,0.6939249114593864,170,83,0,0.0,0.06734905685738925,0.5836134654312399,133,40,0,0.0
333,258,0.07595999068710443,0.6249301325319504,162,71,9,0.1,0.06552035895190535,0.5625710725384966,151,50,0,0.0
334,246,0.07524210852989269,0.5895322295709666,156,65,3,0.07,0.06879382384839657,0.4758598958552257,153,32,0,0.0
335,252,0.08980470503010128,0.6424451481060467,176,91,0,0.0,0.0728917580830262,0.584981343586221,151,47,0,0.0
336,252,0.059856990950837026,0.6473469727278001,125,54,0,0.0,0.06830296000486005,0.4110511601769952,190,29,0,0.0
337,245,0.06357014817636181,0.5414106179761743,132,51,0,0.0,0.06194032245179294,0.5944612141954333,130,45,0,0.0
338,221,0.06748867598712008,0.5510556360327652,120,38,3,0.06,0.07068924922554179,0.4532074398051281,137,34,0,0.0
339,235,0.06903985116179165,0.5498865595463925,137,59,3,0.07,0.06166402328523868,0.5772861013382893,132,26,0,0.0
340,212,0.06465148371019161,0.5910942495832743,109,42,7,0.09,0.06452968213574228,0.5844196564488807,116,24,0,0.0
341,237,0.07013523335340677,0.6276225378820686,141,50,0,0.0,0.06795613513843367,0.5792572209190927,119,39,0,0.0
342,233,0.07486193854654888,0.6099372536470369,134,62,0,0.0,0.07966407630071154,0.5866625123810201,171,38,0,0.0
343,209,0.08530904149072548,0.5716171509206258,114,54,1,0.01,0.10799772354530793,0.8145558487893408,166,73,0,0.0
344,202,0.09204600480574487,0.7394349786307013,128,56,0,0.0,0.11168429951112958,0.8182360202402031,163,79,0,0.0
345,201,0.09309262232979117,0.7811836601034666,125,58,0,0.0,0.11451794496366297,0.881169445626676,147,85,0,0.0
346,216,0.0975672821141539,0.8845714958839909,129,75,0,0.0,0.11475865019372629,0.7616895485237312,164,86,0,0.0
347,226,0.10272349095893632,0.8746658681210362,152,68,0,0.0,0.11514103727500472,0.9928150035717662,177,96,0,0.0
348,197,0.09720261946328759,0.6747529910572052,120,45,8,0.07,0.12263262031625594,0.8323582676082232,163,92,0,0.0
349,240,0.10023112440902754,0.8002111622051246,157,70,11,0.06,0.10830388223134288,0.9397208912651493,179,79,0,0.0
350,220,0.10711983441333019,0.8031990730995127,164,70,2,0.01,0.10616430211864192,0.8403052102064836,160,77,0,0.0
351,183,0.10880641836078729,0.8376862727808926,129,67,0,0.0,0.12930304013746954,0.8633550794966456,166,83,0,0.0
352,233,0.09740325953005768,0.6505264432376932,146,67,0,0.0,0.11370637786727007,0.8683511404113794,187,86,0,0.0
353,225,0.09572475826795236,0.7866105538589219,135,70,0,0.0,0.10995099400618338,0.6613575837348921,174,79,0,0.0
354,206,0.09492025598702704,0.7920773775998913,129,56,0,0.0,0.11612559751080433,0.8144681378752477,162,93,0,0.0
355,235,0.09489575572446675,0.8511198173198092,123,66,2,0.01,0.10879740916264366,0.8781191621484878,181,77,0,0.0
356,238,0.09951810364316802,0.8721216670315786,141,71,0,0.0,0.10886012638590385,0.8414165922742851,181,97,0,0.0
357,213,0.10160716316475929,0.8411117212759289,134,64,0,0.0,0.11730829643865473,0.815056225170396,172,95,0,0.0
358,233,0.0983466857243886,0.8190716138962053,139,77,3,0.01,0.1087338163872429,0.9057237902296387,175,85,0,0.0
359,229,0.09239546357009389,0.7992647371276446,123,66,3,0.04,0.10998438760274187,0.9788674691931661,175,72,0,0.0
360,227,0.09993906951216158,0.746564382247513,164,71,0,0.0,0.10503874543114362,0.7638750612844886,178,76,0,0.0
361,224,0.09898903704249842,0.9086454802675082,126,74,0,0.0,0.10609865191359188,0.8552718213896238,174,91,0,0.0
362,219,0.09624081356132187,0.7560577830083737,150,56,0,0.0,0.11173741528610355,0.8557071856601364,169,79,0,0.0
363,196,0.0998691462740559,0.7470081342485679,113,60,0,0.0,0.11655352239661972,0.8450890371359068,173,66,0,0.0
364,201,0.09373021603842185,0.7182237507578693,125,60,0,0.0,0.10956296877732909,0.9522810539321911,159,64,0,0.0
365,197,0.10027237779548208,0.9663033014289071,125,60,0,0.0,0.10822553753003718,0.767243559402051,148,77,0,0.0
366,213,0.10687805944891797,0.8710584689140491,140,75,0,0.0,0.11121669928656867,0.7226224763495526,170,93,0,0.0
367,193,0.10564310158627586,0.7858535785377864,124,60,0,0.0,0.11360768725593028,0.7925565956546696,152,71,0,0.0
368,191,0.08732424420021781,0.8310425945968763,113,47,0,0.0,0.11936451220946492,0.9890100312331844,146,85,0,0.0
369,211,0.09968876240441249,0.7529143387599952,133,62,0,0.0,0.11973879857838969,0.8741986490063365,166,80,0,0.0
370,207,0.09416159899773968,0.7439416721805545,141,55,3,0.01,0.10613207634983238,0.759423247419141,158,78,0,0.0
371,188,0.0975242565618032,0.7743334978571685,107,60,10,0.11,0.11675252764526224,0.9715650891859244,159,68,0,0.0
372,220,0.08451432365879301,0.8417753626014919,122,52,0,0.0,0.10469911196997436,0.776817034420049,153,87,0,0.0
373,205,0.08802895275101912,0.6947638672763883,136,49,1,0.01,0.11463126861758721,0.8245565110677707,154,79,0,0.0
374,205,0.0961609692487852,0.9924256098948181,128,63,4,0.04,0.11446443590192096,0.8048147439961635,159,97,0,0.0
375,224,0.09348819151538858,0.6946378124101321,140,55,0,0.0,0.11291829822449197,0.9066992984424771,170,87,0,0.0
376,210,0.10600891423135712,0.6171532149025724,141,75,0,0.0,0.12477404145003315,0.6655750811302157,170,100,0,0.0
377,216,0.09203664070304945,0.9528371534878355,126,55,0,0.0,0.11591909994208215,0.8628602358184088,173,97,0,0.0
378,222,0.11067770933006481,0.8856242445409757,158,87,0,0.0,0.11634166002068629,0.7903614523138366,180,110,0,0.0
379,221,0.11341660820745283,0.7598562576791024,142,92,0,0.0,0.12121254742797044,0.8671552568000529,185,104,0,0.0
380,207,0.11546537223332426,0.7800490116524101,163,86,0,0.0,0.11907769801606087,0.8880322821200064,175,88,0,0.0
381,196,0.10984066293683768,0.8218608055024585,152,72,0,0.0,0.1262776426665637,0.7776005477648059,165,99,0,0.0
382,219,0.12152543946313042,1.019137905812772,158,86,0,0.0,0.11841746216281017,0.8112492643580284,180,101,0,0.0
383,244,0.09666048609512351,0.7393842913986628,162,88,0,0.0,0.10429057507000518,0.9699918340696531,163,91,0,0.0
384,225,0.11175981214212037,0.7991253164600706,158,92,5,0.03,0.11134981844155761,0.8663007397126413,181,100,0,0.0
385,234,0.10237704469982209,0.9207163112083059,151,80,0,0.0,0.1074575060817476,0.6555535761526836,163,86,0,0.0
386,193,0.09228568636108081,1.035787716738942,126,51,0,0.0,0.11966814924239355,0.7978126161402253,154,84,0,0.0
387,226,0.11782523090463767,0.7822160982932209,175,93,0,0.0,0.11822783219562802,0.8022337665543668,171,98,0,0.0
388,227,0.09932346468380054,0.8865320000254965,139,83,6,0.04,0.11324634463566173,0.8607907128262836,167,92,0,0.0
389,221,0.1013033404204183,0.6491649538058526,168,80,0,0.0,0.1148249129219988,0.6706048744094312,177,97,0,0.0
390,234,0.08908171399558475,0.6560155653759333,144,63,0,0.0,0.10457014269912299,0.8313842028564347,160,90,0,0.0
391,205,0.08737212810795016,0.7062528767283136,132,58,0,0.0,0.11868567093028723,0.6950105384331656,160,91,0,0.0
392,232,0.0833402172295368,0.5892660250784821,136,54,2,0.0,0.11495772090526796,0.6375093921111604,168,100,0,0.0
393,235,0.07978411076695664,0.6538589545322191,142,51,0,0.0,0.10108001590042485,0.7383009700078301,160,86,0,0.0
394,224,0.07936492456959551,0.6171946598954116,124,51,5,0.02,0.10037943292160202,0.7407230921054777,171,70,0,0.0
395,173,0.09971567124013261,0.9861012864595146,119,58,0,0.0,0.11246092494809064,0.6065515053301059,131,74,0,0.0
396,191,0.09677012667439257,0.6908110338325587,134,60,0,0.0,0.13551165846923946,0.8006601466122353,161,99,0,0.0
397,214,0.09331534687089464,0.8011912209981662,126,64,0,0.0,0.11329857337205528,0.8175764816437253,160,85,0,0.0
398,220,0.09449245680310298,1.0143037113224307,139,70,0,0.0,0.11625218029534326,0.7998770311313366,168,84,0,0.0
399,223,0.09742423773167402,0.7710384028013656,161,64,0,0.0,0.12690604886643364,0.8123177479841981,192,89,0,0.0
400,205,0.11874454833219612,0.7566400950980645,149,88,0,0.0,0.12254590788302941,0.7683090423113743,172,84,0,0.0
401,221,0.09108217667298227,0.6850783947831259,133,64,4,0.03,0.11659824103656975,0.5977173449452579,167,78,0,0.0
402,216,0.1024176768978934,0.7567381093662813,166,62,0,0.0,0.12646682681203214,0.6723750200121499,171,104,0,0.0
403,247,0.10178349570341524,0.7312393311867644,168,94,6,0.05,0.11474809004493816,0.713859467492957,179,104,0,0.0
404,262,0.10449111506827144,0.8550824955691219,169,103,0,0.0,0.10169651981589638,0.7080146586332994,189,104,0,0.0
405,244,0.097401797964668,0.748191106114228,169,73,0,0.0,0.11661580282062817,0.824217925441312,189,100,0,0.0
406,242,0.1019551091706561,0.7983620861692954,169,90,0,0.0,0.10920289895484951,0.7781333550364334,172,94,0,0.0
407,230,0.08811248020922284,0.7540634904366972,120,65,11,0.07,0.10096554893917656,0.7104943938382244,173,79,0,0.0
408,214,0.10789425233488745,0.7735569789244393,137,91,2,0.01,0.12350146460434738,0.6703193030308897,168,89,0,0.0
409,233,0.09432614019660444,0.6893481994522528,143,78,0,0.0,0.11353503766785746,0.7239523156909115,166,89,0,0.0
410,208,0.09796332074935761,0.7455827052399954,139,64,0,0.0,0.11904402351429898,0.7004040547410935,173,77,0,0.0
411,211,0.09261353469629778,0.9037753969830351,131,60,0,0.0,0.12062186257707826,0.8639234492257141,161,86,0,0.0
412,249,0.09589096853342138,0.7429985682829666,156,74,0,0.0,0.10677553786085753,0.8213672957041593,173,106,0,0.0
413,275,0.09583299573163705,0.9874734163501895,185,92,0,0.0,0.10786768122278596,0.8085463824156596,190,105,0,0.0
414,243,0.09242617603167542,0.7823231980433221,149,80,0,0.0,0.11395120333846046,0.818433865878476,186,90,0,0.0
415,241,0.08858510196001139,0.6948131446579341,153,64,0,0.0,0.11939337888053034,0.6078969643709953,175,102,0,0.0
416,238,0.09037870861875118,0.7981881288001242,139,67,4,0.01,0.11764305800144799,0.6952460375145237,176,84,0,0.0
417,237,0.09444840484004095,0.9191048984465555,151,70,0,0.0,0.12645121330916007,0.9179755142097976,178,115,0,0.0
418,205,0.0710792265272232,0.6754918558120474,121,33,0,0.0,0.08083285905246826,0.5426786028816672,140,52,0,0.0
419,238,0.07815943031672014,0.5776603696702038,137,54,0,0.0,0.09292472521245758,0.5600997435418923,175,54,0,0.0
420,209,0.06921421039876671,0.5618226211345121,115,40,0,0.0,0.08751805736321135,0.5280806602281896,146,53,0,0.0
421,213,0.08210385357906877,0.54443303569065,144,58,0,0.0,0.08678734929398103,0.5225681552848662,157,48,0,0.0
422,223,0.06918856646468587,0.49708923530915694,136,37,0,0.0,0.08636865449296151,0.5762697392674373,156,33,0,0.0
423,219,0.07674943440839692,0.5452407000814915,148,43,0,0.0,0.09040246220998309,0.6050309967360417,152,35,0,0.0
424,241,0.06326068191446409,0.5373375767182189,130,49,0,0.0,0.07087472702614388,0.5568901587965389,154,41,0,0.0
425,252,0.05979442321082314,0.5939192565088276,119,30,0,0.0,0.07946146443137245,0.5370579989112635,161,44,0,0.0
426,291,0.05864685403511226,0.6197278859557707,118,50,0,0.0,0.0599051389450864,0.4834294926365711,153,28,0,0.0
427,256,0.06624505033810191,0.4893517677388113,126,32,0,0.0,0.07052931927522692,0.5884662421854545,137,24,0,0.0
428,241,0.058175009640475873,0.4591604867678749,93,29,0,0.0,0.05907449846028896,0.4802364749622266,119,28,0,0.0
429,257,0.07077854142176458,0.5912482601951082,142,53,0,0.0,0.0818611592445016,0.5971535975298038,176,47,0,0.0
430,267,0.062231644312941904,0.44793975144553416,148,40,0,0.0,0.06775605215055747,0.5624127014297442,164,34,0,0.0
431,259,0.0549328052313656,0.5003467064114868,115,35,0,0.0,0.05984242949686146,0.4870308358216247,142,35,0,0.0
432,243,0.06204588837653551,0.5636462297847384,122,38,0,0.0,0.06429375567709301,0.5014683929990638,126,42,0,0.0
433,240,0.0688391009138699,0.5748489653532892,126,48,5,0.07,0.0760746733053717,0.4859248233508714,167,40,0,0.0
434,253,0.0607861198340969,0.485433335132399,131,28,0,0.0,0.07822984990076168,0.5185802063153927,147,43,0,0.0
435,241,0.0656423799640238,0.4647018783990339,144,57,0,0.0,0.06281853587082345,0.3119438537705011,118,28,0,0.0
436,222,0.07694062210917706,0.5300797018707711,158,76,0,0.0,0.07445253487361667,0.4850150106239524,154,47,0,0.0
437,242,0.07125961287518762,0.5564245594734505,150,68,0,0.0,0.07597927275699001,0.44284794978055403,127,26,0,0.0
438,249,0.06528160956894374,0.5851986866509901,136,46,0,0.0,0.07372341389886092,0.5623128550332435,149,36,0,0.0
439,238,0.06703778592405912,0.5145635167848919,144,64,0,0.0,0.05606663778973487,0.543422190484092,95,35,0,0.0
440,219,0.06502721578892108,0.500248910847624,137,44,0,0.0,0.07377476903854276,0.5616171185649395,144,30,0,0.0
441,227,0.06737128662065804,0.5355552713330936,142,40,0,0.0,0.07459249474605822,0.3491242002437689,147,24,0,0.0
442,240,0.05717033560110774,0.458148885395681,84,31,0,0.0,0.07034480978772086,0.42306668555431975,155,28,0,0.0
443,219,0.0586384809931849,0.5905803262584097,112,33,0,0.0,0.08186235784183202,0.34010563930183096,157,34,0,0.0
444,216,0.07656876018288628,0.5854509350932146,145,56,0,0.0,0.07443210965922675,0.5560499737013138,147,43,0,0.0
445,207,0.053394000395583716,0.5361133746724821,96,23,0,0.0,0.06792854070174272,0.4744306268619484,120,25,0,0.0
446,250,0.08671607680382264,0.6620740336128939,148,55,1,0.01,0.10388388783558478,0.7689016823797771,199,75,0,0.0
447,224,0.10023633767006533,0.7126492692262086,138,65,0,0.0,0.1123515618530765,0.8609719314460575,178,94,0,0.0
448,225,0.0899498685317072,0.7368382424271286,122,66,12,0.05,0.10710518615269915,0.796940243169814,161,97,0,0.0
449,198,0.10630365639066605,0.7107667026092465,130,76,0,0.0,0.12146168052781497,0.8294148878840601,158,103,0,0.0
450,201,0.1020499943302399,0.7679743461616626,129,66,0,0.0,0.1226466964980302,0.8329455898272419,163,105,0,0.0
451,199,0.10257297596560667,0.7347807928578418,124,61,0,0.0,0.11269443080630745,0.7993096429096452,149,77,0,0.0
452,229,0.09950128611381429,0.6916493345985064,151,71,0,0.0,0.11079856584088112,0.8086643638931714,159,109,0,0.0
453,209,0.09847636142122933,0.6809258888243457,143,62,0,0.0,0.1120487498546916,0.8363531802190152,169,81,0,0.0
454,209,0.09939936504465449,0.5961354013321609,139,65,0,0.0,0.10970868390002927,0.8322370843788182,149,92,0,0.0
455,216,0.09435332940902763,0.7120329919877297,146,74,0,0.0,0.11434468828300477,0.6814292450808551,166,95,0,0.0
456,201,0.09780847296223134,0.9200741203206257,122,66,2,0.0,0.11972987726622783,0.890945637466767,172,102,0,0.0
457,206,0.09990867273439535,0.6659461779408501,138,72,0,0.0,0.11471215747604831,0.8752918273005136,168,104,0,0.0
458,187,0.10004521583358804,0.7733285688907554,123,66,0,0.0,0.11836321543624354,0.803759270269464,154,85,0,0.0
459,201,0.09617392333927983,0.7178915734443065,130,61,4,0.07,0.1162260151982108,0.7603025730378563,157,89,0,0.0
460,197,0.10266215700367433,0.9954272390107899,124,69,0,0.0,0.12208807404136134,0.8150419746503772,159,96,0,0.0
